cost,pos_rmse,pos_p95,vel_rmse,vel_p95,goal_diff_rmse,goal_velocity_diff_rmse,goal_combined,smooth,saturation,torque_util,penetration_depth,joint_clip,penetration,altered_track,explained_variance,weighted_pos,weighted_vel,weighted_goal,weighted_smooth,weighted_sat,weighted_torque,weighted_penetration,actor_loss,critic_loss,actor_grad,critic_grad,batch,batch_seconds
1.7930550575256348,0.45610618591308594,1.0390480756759644,1.1814552545547485,2.4696075916290283,0.029972676187753677,0.1219300627708435,2.554365873336792,539.5263671875,0.4873802363872528,0.6594448089599609,0.004178542178124189,0.05707329139113426,0.5610772371292114,0.2921378016471863,0.972213864326477,0.06318332254886627,0.013473790138959885,0.19582229852676392,0.9865771532058716,0.0,0.5160887837409973,0.01790979690849781,0.7494416769593955,43.20537421703339,105.15764255523682,1011.3388072013855,22,34.78301689994987
1.7868750095367432,0.44626763463020325,1.0165661573410034,1.1668152809143066,2.41617488861084,0.02994798868894577,0.12181390076875687,2.550053834915161,537.9697265625,0.4865168631076813,0.658898651599884,0.004107022657990456,0.056540943682193756,0.5519976019859314,0.29174569249153137,0.9744212627410889,0.060486890375614166,0.013141941279172897,0.1956089586019516,0.9843613505363464,0.0,0.5156614184379578,0.017614537850022316,-3.870335507392883,32.95126204490661,162.30466480255126,859.8194024085999,23,35.91966210003011
1.793847918510437,0.4638660252094269,1.0601441860198975,1.2004902362823486,2.4984164237976074,0.029912395402789116,0.12234935909509659,2.5485763549804688,538.6066284179688,0.48721206188201904,0.65935879945755,0.00395182752981782,0.05678430199623108,0.5494644045829773,0.30139976739883423,0.9779304265975952,0.06535150855779648,0.013911455869674683,0.19557136297225952,0.9860345721244812,0.0,0.5160214900970459,0.016957659274339676,-0.1927292287349701,24.122941324114798,95.2202534198761,522.4663398265839,24,36.58079640008509
1.79033625125885,0.4592493176460266,1.0554736852645874,1.1971378326416016,2.4984145164489746,0.029761791229248047,0.12209643423557281,2.5254201889038086,538.7096557617188,0.4868798851966858,0.6591368317604065,0.004081575199961662,0.05797240138053894,0.5567740797996521,0.29405713081359863,0.9841708540916443,0.06405714899301529,0.013833867385983467,0.19366569817066193,0.9854312539100647,0.0,0.5158477425575256,0.01750035025179386,0.02487660273909569,27.892427508533,81.05676136016845,861.2678114414215,25,35.55563049996272
1.7896263599395752,0.4509412944316864,1.0415159463882446,1.1648015975952148,2.4196038246154785,0.029795482754707336,0.12194014340639114,2.5291569232940674,539.2329711914062,0.48660755157470703,0.6590083241462708,0.0040948158130049706,0.05648728832602501,0.559718668460846,0.2944413125514984,0.9813705086708069,0.061760466545820236,0.013096615672111511,0.1940709799528122,0.9873765110969543,0.0,0.5157471895217896,0.01757470704615116,-0.8168879417702556,25.09119506776333,114.30559339523316,687.2278935432435,26,37.27759429998696
1.7901229858398438,0.4561305046081543,1.0459415912628174,1.1865264177322388,2.4878056049346924,0.02986428700387478,0.1219848096370697,2.539254665374756,538.58251953125,0.48679569363594055,0.6589760184288025,0.00407148664817214,0.05693965405225754,0.561011791229248,0.29500821232795715,0.9778839945793152,0.06319006532430649,0.013589706271886826,0.19474175572395325,0.9854184985160828,0.0,0.5157219171524048,0.017460990697145462,2.575596891535679,48.45668893158436,127.35865707397461,1336.735173892975,27,36.4398675999837
1.792398452758789,0.457940012216568,1.056719422340393,1.185166835784912,2.4660720825195312,0.029960110783576965,0.1220666915178299,2.553488254547119,538.639892578125,0.4873330891132355,0.6595583558082581,0.004055272322148085,0.05732321739196777,0.5546413660049438,0.2978689670562744,0.9823443293571472,0.06369241327047348,0.013558581471443176,0.19588936865329742,0.9856861233711243,0.0,0.5161776542663574,0.017394324764609337,-1.545456175832078,22.26160559654236,98.10492057800293,616.636519241333,28,36.34856509999372
1.7909353971481323,0.4599023759365082,1.040532112121582,1.185285210609436,2.4812867641448975,0.029967140406370163,0.12227541208267212,2.555900812149048,538.5247802734375,0.48663997650146484,0.6589409112930298,0.004033803939819336,0.05728394538164139,0.5605469942092896,0.29361435770988464,0.9827802777290344,0.06423944979906082,0.013561289757490158,0.19584231078624725,0.9843159914016724,0.0,0.5156944394111633,0.01728188432753086,0.13903588437242434,27.213144101202488,71.65981783866883,736.2886347532273,29,34.84150410001166
1.7922155857086182,0.45478400588035583,1.0317833423614502,1.1856303215026855,2.4348461627960205,0.029797665774822235,0.12274748086929321,2.5349180698394775,539.148193359375,0.4880889654159546,0.6604368686676025,0.0039433944039046764,0.05740028992295265,0.5446077585220337,0.3002389371395111,0.9870346784591675,0.0628175362944603,0.013569188304245472,0.1945611834526062,0.9874734282493591,0.0,0.5168651938438416,0.0169291403144598,2.3132438383996488,30.583496877551077,108.25777134895324,889.4980648994446,30,37.54797030007467
1.7920113801956177,0.4574994742870331,1.0295040607452393,1.178490400314331,2.4543981552124023,0.029887525364756584,0.12258992344141006,2.546652317047119,539.0059814453125,0.48697182536125183,0.659233808517456,0.004154226742684841,0.056996770203113556,0.5671640038490295,0.2929658889770508,0.9744789004325867,0.06356993317604065,0.013406249694526196,0.1952725201845169,0.9860261082649231,0.0,0.5159237384796143,0.017812807112932205,-2.147701311297715,27.616397204995156,137.42897324562074,672.2811967849732,31,35.83348360005766
