iteration,action_loss,weighted_action_loss,actual_final_position_mse,actual_final_velocity_mse,state_error_weight_mean,state_error_weight_min,state_error_weight_max,batch_time_seconds,batch_size,action_abs,step_limit,grad_norm,grad_clip_amount,grad_clip_fraction
312200,0.02315564639866352,0.021223673596978188,0.0017733079148456454,0.6867357492446899,1.002698302268982,0.7937927842140198,1.0717239379882812,0.44681479991413653,64.0,0.12461587488651275,2.953125,0.0,0.0,0.0
312400,0.024250132963061333,0.021576905623078346,0.002146142302080989,0.9440767765045166,1.0050114393234253,0.5408475995063782,1.067849040031433,0.4886639998294413,64.0,0.11116165046890576,3.046875,0.0,0.0,0.0
312600,0.02255115658044815,0.020335713401436806,0.002889346331357956,0.6889791488647461,1.004728078842163,0.5553406476974487,1.073542833328247,0.5515734998043627,64.0,0.11130183935165405,3.015625,0.0,0.0,0.0
312800,0.02122744917869568,0.019714945927262306,0.0015719669172540307,0.6587315797805786,1.0031235218048096,0.6783481240272522,1.0729129314422607,0.44602650008164346,64.0,0.11236726616819699,2.859375,0.0,0.0,0.0
313000,0.021309902891516685,0.019507993012666702,0.0012867017649114132,1.1383956670761108,1.0029513835906982,0.728086531162262,1.070742130279541,0.44960909988731146,64.0,0.12110413908958435,2.84375,0.0,0.0,0.0
313200,0.024408899247646332,0.022047802805900574,0.002214464358985424,0.8153496980667114,1.0042431354522705,0.5463953614234924,1.073113203048706,0.4800860001705587,64.0,0.10825499519705772,3.15625,0.0,0.0,0.0
313400,0.023503240197896957,0.021723128855228424,0.0017456412315368652,0.84865802526474,1.002832055091858,0.7238413095474243,1.072644591331482,0.4561249997932464,64.0,0.11836064159870148,3.046875,0.0,0.0,0.0
313600,0.0234950240701437,0.020945927128195763,0.002264945534989238,0.882594883441925,1.0082899332046509,0.33373674750328064,1.0747941732406616,0.4476503999903798,64.0,0.12174502611160279,2.765625,0.0,0.0,0.0
313800,0.02264268323779106,0.019844399765133858,0.0023001478984951973,0.6524571180343628,1.00674569606781,0.5185273885726929,1.0712157487869263,0.48498840001411736,64.0,0.10723057389259338,2.84375,0.0,0.0,0.0
314000,0.023094767704606056,0.02157464809715748,0.0017813765443861485,0.9351626634597778,1.0023037195205688,0.7863522171974182,1.070854902267456,0.43733910005539656,64.0,0.12551359385251998,2.96875,0.0,0.0,0.0
314200,0.021973006427288055,0.020143726840615273,0.0017721290932968259,0.8125905990600586,1.004401683807373,0.6483087539672852,1.0736441612243652,0.4588760999031365,64.0,0.11666379123926163,2.875,0.0,0.0,0.0
314400,0.021927544847130775,0.02014128863811493,0.002590190153568983,0.6265350580215454,1.0047805309295654,0.597500205039978,1.0761356353759766,0.4498980001080781,64.0,0.11030212789773941,2.984375,0.0,0.0,0.0
314600,0.02234072983264923,0.02029631845653057,0.0018169819377362728,0.5529853105545044,1.0029983520507812,0.6812592148780823,1.0747225284576416,0.5086840000003576,64.0,0.11790213361382484,3.015625,0.0,0.0,0.0
314800,0.022708376869559288,0.02026810310781002,0.0017288480885326862,0.810373067855835,1.0035933256149292,0.6615292429924011,1.073925256729126,0.4823215000797063,64.0,0.11649264767765999,3.03125,0.0,0.0,0.0
315000,0.023913683369755745,0.020968560129404068,0.0019484327640384436,1.0128854513168335,1.0062068700790405,0.5287407636642456,1.0723330974578857,0.500183500116691,64.0,0.10756003359953563,2.890625,0.0,0.0,0.0
315200,0.022801700979471207,0.02118510939180851,0.0013888152316212654,0.671935498714447,1.001392126083374,0.8567079901695251,1.0688766241073608,0.46269900002516806,64.0,0.11755192428827285,2.984375,0.0,0.0,0.0
315400,0.023144293576478958,0.0213827695697546,0.0020920324604958296,0.7407207489013672,1.0030152797698975,0.6862499713897705,1.0730938911437988,0.48964620009064674,64.0,0.11920603513717651,3.109375,0.0,0.0,0.0
315600,0.022711025550961494,0.02058788575232029,0.001686495146714151,1.311755895614624,1.0062713623046875,0.5141376256942749,1.0744621753692627,0.47496929997578263,64.0,0.12174089252948761,2.90625,0.0,0.0,0.0
315800,0.024556897580623627,0.022453932091593742,0.002490702085196972,0.7159600853919983,1.002903938293457,0.7407600283622742,1.0732250213623047,0.5155479998793453,64.0,0.11376717314124107,3.140625,0.0,0.0,0.0
316000,0.02330281399190426,0.021243903785943985,0.0019705696031451225,0.7172667384147644,1.0024256706237793,0.7600165605545044,1.0735435485839844,0.4822490999940783,64.0,0.11314191793402036,3.078125,0.0,0.0,0.0
316200,0.020803138613700867,0.018789350986480713,0.001684041926637292,1.0859203338623047,1.003126859664917,0.7280086874961853,1.0703184604644775,0.4967827999498695,64.0,0.11389226963122685,2.875,0.0,0.0,0.0
316400,0.02182437852025032,0.020457733422517776,0.002264768350869417,0.8009730577468872,1.0039561986923218,0.6936693787574768,1.070630431175232,0.46888449997641146,64.0,0.11902722865343093,3.078125,0.0,0.0,0.0
316600,0.02266114205121994,0.02033158577978611,0.0019989297725260258,0.6700050234794617,1.004510521888733,0.645548403263092,1.073856234550476,0.5429423998575658,64.0,0.11390520880619685,3.015625,0.0,0.0,0.0
316800,0.02394520677626133,0.021541956812143326,0.0023543862625956535,1.237866759300232,1.0036534070968628,0.6773368120193481,1.0730352401733398,0.4565685000270605,64.0,0.11635841305057208,3.046875,0.0,0.0,0.0
317000,0.022820284590125084,0.021052248775959015,0.0021787090227007866,0.7206716537475586,1.0040159225463867,0.7086597681045532,1.0734786987304688,0.4651554999873042,64.0,0.11832599093516667,2.921875,0.0,0.0,0.0
317200,0.024787569418549538,0.02217096835374832,0.002670751651749015,0.8877128958702087,1.0057896375656128,0.48993781208992004,1.0724128484725952,0.5312641998752952,64.0,0.11700624227523804,3.171875,0.0,0.0,0.0
317400,0.022177040576934814,0.020401380956172943,0.0021808685269206762,1.0035755634307861,1.0037648677825928,0.7423069477081299,1.072437047958374,0.47912649996578693,64.0,0.11925740092992783,3.0,0.0,0.0,0.0
317600,0.024014156311750412,0.02110208384692669,0.0018192664720118046,0.9423922300338745,1.0040112733840942,0.6529044508934021,1.0726698637008667,0.48338350001722574,64.0,0.11047143382685524,3.03125,0.0,0.0,0.0
317800,0.024041615426540375,0.022254474461078644,0.002822763053700328,1.0764514207839966,1.0035260915756226,0.6611902713775635,1.07511568069458,0.5050737001001835,64.0,0.12059001624584198,3.328125,0.0,0.0,0.0
318000,0.0236061904579401,0.021471567451953888,0.002212066436186433,0.8268360495567322,1.0024548768997192,0.7498230338096619,1.0729644298553467,0.4823926999233663,64.0,0.1242336630821228,3.0625,0.0,0.0,0.0
318200,0.02252969890832901,0.020505480468273163,0.001585541758686304,0.8272815942764282,1.005538821220398,0.482043594121933,1.0726428031921387,0.4643168000038713,64.0,0.12116613363226254,2.765625,0.0,0.0,0.0
318400,0.023555656895041466,0.02147545851767063,0.002636841032654047,0.6566849946975708,1.0077053308486938,0.3972788453102112,1.0735386610031128,0.5011915001086891,64.0,0.116531187047561,3.0,0.0,0.0,0.0
318600,0.023476190865039825,0.02135816588997841,0.002062712563201785,0.687274694442749,1.0035275220870972,0.6184330582618713,1.0726916790008545,0.5395895999390632,64.0,0.1090573954085509,3.015625,0.0,0.0,0.0
318800,0.02554132044315338,0.023790555074810982,0.003216755809262395,0.9880907535552979,1.0057203769683838,0.4770238399505615,1.0720953941345215,0.4892200999893248,64.0,0.1116210309167703,3.1875,0.0,0.0,0.0
319000,0.02352883480489254,0.02105819247663021,0.0023618692066520452,0.7659891843795776,1.0037974119186401,0.7256300449371338,1.073063611984253,0.5217221998609602,64.0,0.11799167096614838,3.078125,0.0,0.0,0.0
319200,0.02189827710390091,0.02042428031563759,0.002152693457901478,0.7257960438728333,1.003502368927002,0.7170664072036743,1.072797417640686,0.43162359995767474,64.0,0.12643378973007202,2.828125,0.0,0.0,0.0
319400,0.02382541261613369,0.022040562704205513,0.0029163816943764687,0.7535781860351562,1.0055392980575562,0.5095895528793335,1.0714977979660034,0.47613200009800494,64.0,0.11754832789301872,3.015625,0.0,0.0,0.0
319600,0.02448454312980175,0.021772965788841248,0.0034906482324004173,0.8214836120605469,1.003748893737793,0.7240030169487,1.0755385160446167,0.5079803001135588,64.0,0.11447463805476825,3.171875,0.0,0.0,0.0
319800,0.023127248510718346,0.02135707065463066,0.0019386083586141467,0.8201963901519775,1.0039873123168945,0.6677405834197998,1.0720471143722534,0.4789265999570489,64.0,0.11887273788452149,3.0,0.0,0.0,0.0
320000,0.02248433232307434,0.020498566329479218,0.001907873316667974,0.6822168827056885,1.003212809562683,0.5976365804672241,1.0658116340637207,0.5312128998339176,64.0,0.1191883698105812,3.015625,0.0,0.0,0.0
320200,0.022751502692699432,0.02143043465912342,0.002165719633921981,0.7885957360267639,1.0026495456695557,0.7329479455947876,1.0734741687774658,0.46684239991009235,64.0,0.11801892668008804,3.046875,0.0,0.0,0.0
320400,0.023088239133358,0.021637331694364548,0.0018489733338356018,0.6713780760765076,1.0030828714370728,0.6701735258102417,1.0740629434585571,0.4781482999678701,64.0,0.10980432054826192,3.0625,0.0,0.0,0.0
320600,0.022855645045638084,0.020377831533551216,0.0018690464785322547,0.9363806247711182,1.0042954683303833,0.6330251693725586,1.0737732648849487,0.4210775000974536,64.0,0.12062838077545165,2.734375,0.0,0.0,0.0
320800,0.022508181631565094,0.02060399390757084,0.0021843297872692347,0.7035794854164124,1.0031639337539673,0.658381998538971,1.0741475820541382,0.47948529990389943,64.0,0.10907868828092303,2.984375,0.0,0.0,0.0
321000,0.024339383468031883,0.021490562707185745,0.003086918033659458,1.2384203672409058,1.0037527084350586,0.6528222560882568,1.076166033744812,0.5405013000126928,64.0,0.11357218027114868,3.0625,0.0,0.0,0.0
321200,0.023113515228033066,0.021327227354049683,0.0017570571508258581,0.7008360624313354,1.0016471147537231,0.8165225982666016,1.0676705837249756,0.46298029995523393,64.0,0.1193816140294075,3.109375,0.0,0.0,0.0
321400,0.023817582055926323,0.021694457158446312,0.002608254551887512,0.9745864868164062,1.0052117109298706,0.5017421841621399,1.0699697732925415,0.47283499990589917,64.0,0.1136170153816541,2.96875,0.0,0.0,0.0
321600,0.024231577292084694,0.02200954593718052,0.002302669920027256,0.8082481026649475,1.0048596858978271,0.5688419938087463,1.0735512971878052,0.5054478999227285,64.0,0.11215464025735855,3.125,0.0,0.0,0.0
321800,0.022326385602355003,0.020832911133766174,0.0019084931118413806,0.8853795528411865,1.0025300979614258,0.694394588470459,1.0731970071792603,0.4575263001024723,64.0,0.1198398619890213,2.859375,0.0,0.0,0.0
322000,0.022826751694083214,0.02094140276312828,0.003046429017558694,0.8121678233146667,1.014042854309082,0.20470449328422546,1.074435830116272,0.4759087001439184,64.0,0.11598048110802968,3.0625,0.0,0.0,0.0
322200,0.02409551478922367,0.021719660609960556,0.0024849390611052513,0.7336839437484741,1.0035182237625122,0.6045408248901367,1.0752850770950317,0.5500761999282986,64.0,0.10769863923390706,3.140625,0.0,0.0,0.0
322400,0.0226485263556242,0.020788660272955894,0.001606884878128767,0.831481397151947,1.0036414861679077,0.6557533740997314,1.070419430732727,0.49531659996137023,64.0,0.11860676482319832,3.0,0.0,0.0,0.0
322600,0.026009907945990562,0.022746890783309937,0.003142951289191842,0.8968505859375,1.003965973854065,0.6902967691421509,1.0758521556854248,0.5271553001366556,64.0,0.11337882528702418,3.234375,0.0,0.0,0.0
322800,0.02208254672586918,0.019369088113307953,0.0025713983923196793,0.9494048357009888,1.011486291885376,0.4296695291996002,1.0753892660140991,0.46798740001395345,64.0,0.11977109064658482,2.8125,0.0,0.0,0.0
323000,0.021713726222515106,0.020053014159202576,0.001983851194381714,0.6992895007133484,1.0036957263946533,0.5644167065620422,1.0744328498840332,0.4609053998719901,64.0,0.11983208507299423,2.953125,0.0,0.0,0.0
323200,0.02377406321465969,0.0202715415507555,0.0027456681709736586,0.9150875806808472,1.0091391801834106,0.4035230278968811,1.0752395391464233,0.5030531999655068,64.0,0.11094986115183149,2.921875,0.0,0.0,0.0
323400,0.022460278123617172,0.02082507498562336,0.0018239213386550546,0.8520182967185974,1.002782940864563,0.7176826000213623,1.0723390579223633,0.4733623000793159,64.0,0.10991497958699863,3.015625,0.0,0.0,0.0
323600,0.023150242865085602,0.02100866474211216,0.0026978496462106705,1.3276187181472778,1.0056172609329224,0.6003908514976501,1.0752344131469727,0.5063485000282526,64.0,0.1110917292535305,3.125,0.0,0.0,0.0
323800,0.02294769696891308,0.021369248628616333,0.002157485345378518,0.9146321415901184,1.0043952465057373,0.5080237984657288,1.0711687803268433,0.48075960017740726,64.0,0.11779075612624486,3.078125,0.0,0.0,0.0
324000,0.02437683567404747,0.022219061851501465,0.002060388447716832,0.8443081974983215,1.0037864446640015,0.6203502416610718,1.072129487991333,0.49405470001511276,64.0,0.11572150439023972,3.1875,0.0,0.0,0.0
324200,0.023123154416680336,0.020367290824651718,0.002094368217512965,0.8696470260620117,1.0032689571380615,0.7338871955871582,1.0719915628433228,0.4791064001619816,64.0,0.11317503949006398,2.96875,0.0,0.0,0.0
324400,0.022864552214741707,0.021302100270986557,0.0019289744086563587,0.8971936702728271,1.002206802368164,0.818630039691925,1.0696216821670532,0.4664737000130117,64.0,0.12164135426282882,3.03125,0.0,0.0,0.0
324600,0.022343896329402924,0.020296700298786163,0.0019356831908226013,0.672173261642456,1.0028650760650635,0.6507095098495483,1.074639081954956,0.49756950000301003,64.0,0.11494073122739792,3.078125,0.0,0.0,0.0
324800,0.024571210145950317,0.022664042189717293,0.002405438106507063,0.6641720533370972,1.003166913986206,0.7117296457290649,1.0728516578674316,0.49673240003176033,64.0,0.11601950228214264,3.0625,0.0,0.0,0.0
325000,0.023112213239073753,0.02067435346543789,0.0018043688032776117,0.6763840913772583,1.0040714740753174,0.6230228543281555,1.0715875625610352,0.4537567999213934,64.0,0.1195853516459465,2.828125,0.0,0.0,0.0
325200,0.023621119558811188,0.02154630422592163,0.0032694737892597914,0.5775587558746338,1.0082406997680664,0.5045561790466309,1.0753817558288574,0.49906560010276735,64.0,0.11382561425367992,3.0625,0.0,0.0,0.0
325400,0.02148468606173992,0.019012030214071274,0.003374342806637287,0.9055712223052979,1.0103577375411987,0.2879372239112854,1.0752817392349243,0.48492700001224875,64.0,0.10944223723241261,2.78125,0.0,0.0,0.0
325600,0.022896593436598778,0.02076292410492897,0.001838233321905136,0.587496280670166,1.0049666166305542,0.5465538501739502,1.0747504234313965,0.4476948999799788,64.0,0.12104262113571167,2.84375,0.0,0.0,0.0
325800,0.02228815108537674,0.020769350230693817,0.0015195653541013598,0.796217679977417,1.0023221969604492,0.7108052372932434,1.073765516281128,0.5354830999858677,64.0,0.11081469058990479,2.953125,0.0,0.0,0.0
326000,0.024457864463329315,0.02299460954964161,0.0017287044320255518,0.7389454245567322,1.0022944211959839,0.7305359840393066,1.0757030248641968,0.484288000036031,64.0,0.1170955702662468,3.140625,0.0,0.0,0.0
326200,0.021814025938510895,0.01992575079202652,0.0017273268895223737,0.6790739297866821,1.003654956817627,0.570472002029419,1.0731124877929688,0.45278889988549054,64.0,0.12549190372228622,2.921875,0.0,0.0,0.0
326400,0.02385685034096241,0.021928513422608376,0.0019595588091760874,0.6962462663650513,1.0028897523880005,0.7385212182998657,1.0695956945419312,0.492243500193581,64.0,0.11589196200172107,3.046875,0.0,0.0,0.0
326600,0.023864205926656723,0.02176494710147381,0.0028160689398646355,0.8970764875411987,1.0031819343566895,0.7750745415687561,1.071671485900879,0.49997000000439584,64.0,0.11613150238990784,3.3125,0.0,0.0,0.0
326800,0.023157525807619095,0.02170802466571331,0.001788211171515286,1.0219532251358032,1.0029969215393066,0.6949998736381531,1.072371006011963,0.47499169991351664,64.0,0.12237997353076935,2.984375,0.0,0.0,0.0
327000,0.02449909783899784,0.021299708634614944,0.004577573388814926,1.0616729259490967,1.0098799467086792,0.375131219625473,1.0752230882644653,0.5215068999677896,64.0,0.10564003246171134,3.296875,0.0,0.0,0.0
327200,0.024329761043190956,0.021985357627272606,0.0024321163073182106,0.7095790505409241,1.0046637058258057,0.598031222820282,1.0717428922653198,0.5458080000244081,64.0,0.10864138479034106,3.140625,0.0,0.0,0.0
327400,0.0216929130256176,0.019854417070746422,0.001557007897645235,0.7115250825881958,1.0029383897781372,0.6575232148170471,1.067627191543579,0.4678519999142736,64.0,0.11007220173875491,2.859375,0.0,0.0,0.0
327600,0.023008570075035095,0.019984019920229912,0.0022052344866096973,0.8375816345214844,1.0070236921310425,0.5205504298210144,1.0747096538543701,0.45666479994542897,64.0,0.11499735837181409,2.765625,0.0,0.0,0.0
327800,0.022282717749476433,0.020247364416718483,0.001646131742745638,0.6918942332267761,1.0029520988464355,0.6615738272666931,1.0739803314208984,0.4699468999169767,64.0,0.11246619373559952,2.9375,0.0,0.0,0.0
328000,0.022602815181016922,0.020730625838041306,0.001794331008568406,0.7798399329185486,1.0039385557174683,0.6991986632347107,1.0696836709976196,0.47170550003647804,64.0,0.11755015403032303,2.921875,0.0,0.0,0.0
328200,0.02476387284696102,0.02267015539109707,0.0023408671841025352,0.6964321136474609,1.0033481121063232,0.5955849885940552,1.0743199586868286,0.49878209992311895,64.0,0.10691053668657939,3.15625,0.0,0.0,0.0
328400,0.02079835534095764,0.018881913274526596,0.0017995552625507116,0.7766829133033752,1.0049538612365723,0.5954468846321106,1.0730202198028564,0.43532179994508624,64.0,0.1116270882387956,2.796875,0.0,0.0,0.0
328600,0.023399483412504196,0.021214935928583145,0.0014510309556499124,0.8808118104934692,1.0022387504577637,0.7445289492607117,1.0711662769317627,0.4790315998252481,64.0,0.12116116732358932,2.96875,0.0,0.0,0.0
328800,0.023248549550771713,0.020234977826476097,0.0029825258534401655,0.6748904585838318,1.0066959857940674,0.484336793422699,1.07466721534729,0.4695449999999255,64.0,0.11261608451604843,2.984375,0.0,0.0,0.0
329000,0.025144120678305626,0.02226535975933075,0.003152735996991396,0.847351610660553,1.0040119886398315,0.662308931350708,1.0732492208480835,0.5384908001869917,64.0,0.1143282705119678,3.15625,0.0,0.0,0.0
329200,0.023686891421675682,0.021182721480727196,0.0015077994903549552,0.7472757697105408,1.0027984380722046,0.6729757785797119,1.0756498575210571,0.4784930997993797,64.0,0.11851515769958496,2.9375,0.0,0.0,0.0
329400,0.022880863398313522,0.020314659923315048,0.0018127281218767166,0.9264833927154541,1.0036444664001465,0.672888457775116,1.0753074884414673,0.4559934998396784,64.0,0.1218911737203598,2.9375,0.0,0.0,0.0
329600,0.021970750764012337,0.019855614751577377,0.002032219897955656,0.786543607711792,1.003525972366333,0.6852043271064758,1.0698316097259521,0.48524049995467067,64.0,0.11376046140988667,2.875,0.0,0.0,0.0
329800,0.02368750236928463,0.021161071956157684,0.0027145585045218468,0.9407427310943604,1.0078976154327393,0.5149019956588745,1.0764970779418945,0.503137500025332,64.0,0.1117695818344752,2.9375,0.0,0.0,0.0
330000,0.022889290004968643,0.020067455247044563,0.0021649464033544064,0.9573506116867065,1.0036677122116089,0.7066230177879333,1.0742844343185425,0.4718037999700755,64.0,0.11607252930601437,2.84375,0.0,0.0,0.0
330200,0.024705594405531883,0.02265283279120922,0.0027920312713831663,1.0680060386657715,1.0077259540557861,0.35735419392585754,1.075419306755066,0.4997707000002265,64.0,0.11601823071638744,3.28125,0.0,0.0,0.0
330400,0.021708857268095016,0.02032523974776268,0.0023013597819954157,0.8652964234352112,1.0033961534500122,0.7177549600601196,1.0735706090927124,0.4600597999524325,64.0,0.12321275770664215,2.96875,0.0,0.0,0.0
330600,0.02343633957207203,0.021730221807956696,0.0018652437720447779,0.7325879335403442,1.0026026964187622,0.7057644128799438,1.0754506587982178,0.472358200000599,64.0,0.11939376592636108,3.140625,0.0,0.0,0.0
330800,0.022532399743795395,0.020959414541721344,0.001583068398758769,0.7398545742034912,1.0038779973983765,0.6316824555397034,1.0729950666427612,0.4417429999448359,64.0,0.12339629232883453,2.8125,0.0,0.0,0.0
331000,0.021624304354190826,0.02017991617321968,0.001349444966763258,0.5994049906730652,1.0024068355560303,0.7689521312713623,1.0694584846496582,0.41490230010822415,64.0,0.1209880456328392,2.734375,0.0,0.0,0.0
331200,0.023623237386345863,0.021929683163762093,0.0024765911512076855,0.7828465700149536,1.0039740800857544,0.6323245167732239,1.0719506740570068,0.5117577998898923,64.0,0.11500692243377368,3.15625,0.0,0.0,0.0
331400,0.0223366841673851,0.020955998450517654,0.0016618181252852082,0.8925483226776123,1.0025501251220703,0.6996464133262634,1.0695546865463257,0.488629300147295,64.0,0.1169403704504172,2.953125,0.0,0.0,0.0
331600,0.022817309945821762,0.02064945362508297,0.0023192439693957567,0.7713682651519775,1.00807785987854,0.4454609155654907,1.072218656539917,0.4823184998240322,64.0,0.11367594823241234,2.90625,0.0,0.0,0.0
331800,0.024401666596531868,0.02167290821671486,0.0026218777056783438,0.8014872670173645,1.0039234161376953,0.6948148012161255,1.0736786127090454,0.47611419996246696,64.0,0.12038001045584679,3.046875,0.0,0.0,0.0
332000,0.024624496698379517,0.022690311074256897,0.003432547440752387,0.7475681900978088,1.0053738355636597,0.5653466582298279,1.0746734142303467,0.6121222998481244,64.0,0.11292717233300209,3.515625,0.0,0.0,0.0
332200,0.02451913245022297,0.022328125312924385,0.002822836395353079,0.7455716729164124,1.0080492496490479,0.35736796259880066,1.07359778881073,0.5008119998965412,64.0,0.11827751845121384,3.25,0.0,0.0,0.0
332400,0.023417111486196518,0.021694734692573547,0.0022844006307423115,0.9562233686447144,1.005185842514038,0.5092999339103699,1.0742136240005493,0.4742095998954028,64.0,0.11973549127578735,3.078125,0.0,0.0,0.0
332600,0.02185874991118908,0.01927282102406025,0.002085884567350149,0.7127693891525269,1.0055934190750122,0.5951237082481384,1.0726879835128784,0.4870068000163883,64.0,0.11636071776350339,2.859375,0.0,0.0,0.0
332800,0.02275787852704525,0.02036227658390999,0.002070454880595207,0.7069286704063416,1.0043545961380005,0.6226131319999695,1.0706413984298706,0.47092330013401806,64.0,0.1146202323337396,2.9375,0.0,0.0,0.0
333000,0.021801866590976715,0.020382583141326904,0.0025662125553935766,0.6328728199005127,1.004119634628296,0.6181833744049072,1.0713005065917969,0.4692974998615682,64.0,0.12109186798334122,3.0,0.0,0.0,0.0
333200,0.022670473903417587,0.021210968494415283,0.0018555402057245374,0.7451818585395813,1.0025384426116943,0.6987338662147522,1.07125985622406,0.4850810000207275,64.0,0.11561086401343346,3.03125,0.0,0.0,0.0
333400,0.023762358352541924,0.02226702868938446,0.002097995253279805,0.5543087720870972,1.003113031387329,0.7109971046447754,1.0698542594909668,0.49772669980302453,64.0,0.11526959513624509,3.109375,0.0,0.0,0.0
333600,0.023271530866622925,0.02107667736709118,0.001981450943276286,0.6717250347137451,1.0058791637420654,0.4169512689113617,1.070369839668274,0.5205520999152213,64.0,0.12141453921794891,3.015625,0.0,0.0,0.0
333800,0.024841738864779472,0.023291343823075294,0.002567958552390337,0.6172997951507568,1.0019079446792603,0.7954719066619873,1.0749949216842651,0.5331095000728965,64.0,0.11277734736601512,3.375,0.0,0.0,0.0
334000,0.023082304745912552,0.02013239823281765,0.0021184163633733988,0.9949920177459717,1.0040849447250366,0.6347209811210632,1.0717662572860718,0.5378362000919878,64.0,0.11285219465692838,2.96875,0.0,0.0,0.0
334200,0.02381349541246891,0.022308101877570152,0.0026039539370685816,0.8175543546676636,1.0045948028564453,0.6224383115768433,1.0686134099960327,0.4966398999094963,64.0,0.11507510145505269,3.125,0.0,0.0,0.0
334400,0.022927742451429367,0.02113024704158306,0.0027296789921820164,0.7041937708854675,1.0051730871200562,0.5043743848800659,1.0735684633255005,0.48006609990261495,64.0,0.119351564347744,3.09375,0.0,0.0,0.0
334600,0.02463214471936226,0.022603778168559074,0.0028580427169799805,0.7084792852401733,1.0060851573944092,0.4683203101158142,1.0742602348327637,0.5008725998923182,64.0,0.11754113733768463,3.15625,0.0,0.0,0.0
334800,0.02430805005133152,0.022820953279733658,0.0020873439498245716,0.8104296326637268,1.0030686855316162,0.6829655766487122,1.074020266532898,0.4553939998149872,64.0,0.12349024266004563,3.078125,0.0,0.0,0.0
335000,0.022601965814828873,0.02050020918250084,0.0018770997412502766,0.661895751953125,1.0046184062957764,0.5625778436660767,1.073348879814148,0.44942859979346395,64.0,0.12347960323095322,2.78125,0.0,0.0,0.0
335200,0.02328565903007984,0.021572615951299667,0.003420463064685464,0.8115706443786621,1.0067461729049683,0.39122986793518066,1.0741137266159058,0.48836069996468723,64.0,0.12260206937789916,3.234375,0.0,0.0,0.0
335400,0.022911135107278824,0.02123323641717434,0.0018797247903421521,0.6246914267539978,1.0022103786468506,0.7826892733573914,1.0739706754684448,0.4752147998660803,64.0,0.12053582072257996,3.0625,0.0,0.0,0.0
335600,0.02334158681333065,0.02143317088484764,0.0021088863722980022,0.9803234934806824,1.0036133527755737,0.7144508361816406,1.0693347454071045,0.47103710006922483,64.0,0.1265660524368286,3.03125,0.0,0.0,0.0
335800,0.02385619282722473,0.021870169788599014,0.0023796234745532274,0.6394786834716797,1.0024229288101196,0.7211875915527344,1.0729695558547974,0.4887027000077069,64.0,0.1204374407728513,3.171875,0.0,0.0,0.0
336000,0.02362099662423134,0.021802227944135666,0.002307233400642872,0.8472419381141663,1.0044610500335693,0.5325450897216797,1.073328971862793,0.47974080010317266,64.0,0.12308360040187835,3.015625,0.0,0.0,0.0
336200,0.02289692312479019,0.021349122747778893,0.001741096843034029,0.7556156516075134,1.0022929906845093,0.7574518918991089,1.0717895030975342,0.489085900131613,64.0,0.11798213794827461,3.125,0.0,0.0,0.0
336400,0.02298671193420887,0.02106078714132309,0.0020708059892058372,0.6501805186271667,1.0069360733032227,0.3785395622253418,1.0704056024551392,0.44662900012917817,64.0,0.11715119332075119,2.953125,0.0,0.0,0.0
336600,0.021845942363142967,0.020054619759321213,0.0014030433958396316,0.5697070956230164,1.0027985572814941,0.6511465907096863,1.072041630744934,0.4916024000849575,64.0,0.12055382629235585,2.9375,0.0,0.0,0.0
336800,0.0242218729108572,0.021201636642217636,0.0031268487218767405,0.9460758566856384,1.0041879415512085,0.5779504179954529,1.073754906654358,0.505654500098899,64.0,0.11917404209574063,3.140625,0.0,0.0,0.0
337000,0.022982673719525337,0.020909760147333145,0.002075568540021777,0.6293094158172607,1.0042122602462769,0.603553831577301,1.07607102394104,5.957774000009522,64.0,0.1154401848713557,3.046875,0.0,0.0,0.0
337200,0.02277117595076561,0.020067377015948296,0.0015951045788824558,0.7472315430641174,1.0028315782546997,0.7161097526550293,1.0684674978256226,0.41730950004421175,64.0,0.11167573680480321,2.96875,0.0,0.0,0.0
337400,0.021715600043535233,0.019918888807296753,0.0013503713998943567,0.7731665372848511,1.0022894144058228,0.7904201745986938,1.071756362915039,0.42122119991108775,64.0,0.12329851537942886,2.828125,0.0,0.0,0.0
337600,0.024275382980704308,0.022199848666787148,0.0025529623962938786,0.7314926385879517,1.0027625560760498,0.7780015468597412,1.0711482763290405,0.42660020012408495,64.0,0.11888255178928375,3.3125,0.0,0.0,0.0
337800,0.024020178243517876,0.02241465263068676,0.0025609098374843597,0.7976741790771484,1.0044440031051636,0.6475813984870911,1.0738517045974731,0.4299961000215262,64.0,0.11125532413522403,3.171875,0.0,0.0,0.0
338000,0.02156100794672966,0.019981231540441513,0.0017477223882451653,0.7642184495925903,1.0046390295028687,0.5424137115478516,1.0684133768081665,0.3756695999763906,64.0,0.12711530774831772,2.765625,0.0,0.0,0.0
338200,0.023656025528907776,0.021118106320500374,0.0024895118549466133,0.763303279876709,1.005035161972046,0.5605136156082153,1.0729726552963257,0.4254687998909503,64.0,0.11405523990591367,2.9375,0.0,0.0,0.0
338400,0.022308139130473137,0.020263535901904106,0.0022522425279021263,0.7902992367744446,1.0057674646377563,0.5291366577148438,1.0726348161697388,0.4018387000542134,64.0,0.11670949012041092,3.03125,0.0,0.0,0.0
